X,Y,Z
-0.19926739926739928,1.0608058608058608,0.968986568986569
-0.12893772893772895,0.6993894993894993,0.6778998778998779
-0.10744810744810747,0.6993894993894993,0.7111111111111111
-0.1387057387057387,0.715018315018315,0.6778998778998779
-0.1562881562881563,0.7091575091575092,0.6544566544566545
-0.1426129426129426,0.7404151404151404,0.6485958485958486
-0.12307692307692308,0.6954822954822955,0.7032967032967034
-0.13284493284493284,0.6993894993894993,0.6974358974358974
-0.1347985347985348,0.6231990231990232,0.7736263736263737
-0.12112332112332112,0.6544566544566545,0.7619047619047619
-0.07032967032967033,0.6583638583638584,0.7658119658119659
-0.09181929181929183,0.6251526251526252,0.7853479853479853
-0.052747252747252754,0.588034188034188,0.8341880341880342
-0.08791208791208792,0.6251526251526252,0.7794871794871795
-0.10354090354090353,0.5802197802197803,0.8126984126984127
-0.07032967032967033,0.6075702075702075,0.8205128205128205
-0.05860805860805861,0.6329670329670329,0.8263736263736263
-0.14456654456654458,0.5216117216117216,0.8224664224664224
-0.1387057387057387,0.673992673992674,0.7736263736263737
-0.01562881562881563,0.6837606837606838,0.7990231990231991
-0.017582417582417582,0.6603174603174603,0.8107448107448108
-0.03321123321123321,0.7072039072039072,0.7833943833943834
-0.03125763125763126,0.6544566544566545,0.7951159951159951
-0.03711843711843712,0.5020757020757021,0.6954822954822955
-0.029304029304029304,0.9885225885225887,0.7658119658119659
-0.09963369963369964,0.3946275946275946,1.0686202686202686
-0.11721611721611722,0.5294261294261294,0.9631257631257631
-0.252014652014652,0.33015873015873015,0.8361416361416362
-0.25006105006105006,0.47081807081807087,0.9045177045177045
-0.20317460317460317,0.3868131868131868,0.8263736263736263
-0.10744810744810747,0.20903540903540904,0.8263736263736263
-0.18168498168498168,-0.013675213675213675,0.9201465201465201
-0.14456654456654458,0.06837606837606838,1.006105006105006
-0.011721611721611722,0.20512820512820512,0.9416361416361417
-0.18754578754578755,0.18168498168498168,0.8498168498168497
-0.19145299145299147,-0.03711843711843712,1.088156288156288
-0.07814407814407814,0.2559218559218559,0.8478632478632477
-0.11526251526251528,0.18754578754578755,0.9357753357753358
-0.1523809523809524,0.19926739926739928,1.0158730158730158
-0.15433455433455434,0.03125763125763126,1.217094017094017
-0.013675213675213675,0.12893772893772895,0.7990231990231991
-0.019536019536019536,0.07032967032967033,0.8224664224664224
-0.23052503052503057,0.052747252747252754,1.1721611721611722
-0.2188034188034188,0.22661782661782662,1.0764346764346764
-0.2617826617826618,0.2188034188034188,0.8732600732600733
-0.24029304029304027,0.1308913308913309,0.9142857142857141
-0.12893772893772895,0.04493284493284493,1.0432234432234433
-0.15433455433455434,0.05860805860805861,1.0041514041514041
-0.1934065934065934,0.04884004884004884,1.0295482295482294
-0.1855921855921856,0.003907203907203907,0.9924297924297923
-0.23247863247863249,0.13675213675213677,0.9162393162393161
-0.28913308913308916,0.14456654456654458,1.0744810744810744
-0.14847374847374847,0.19536019536019536,1.1467643467643467
-0.14847374847374847,0.11526251526251528,1.0393162393162394
-0.12503052503052503,0.15433455433455434,0.842002442002442
-0.0800976800976801,0.0019536019536019536,0.890842490842491
-0.08400488400488401,-0.0019536019536019536,0.8713064713064713
-0.06056166056166056,0.02148962148962149,0.8927960927960927
-0.10354090354090353,0.16605616605616605,1.09010989010989
-0.11721611721611722,0.16605616605616605,1.2405372405372406
-0.09181929181929183,0.1308913308913309,1.008058608058608
-0.20903540903540904,0.18168498168498168,0.7814407814407814
-0.23247863247863249,0.03321123321123321,1.178021978021978
-0.24420024420024422,0.1308913308913309,1.097924297924298
-0.08595848595848596,0.12112332112332112,0.9982905982905983
-0.06056166056166056,0.14456654456654458,0.9103785103785105
-0.06251526251526252,0.029304029304029304,1.178021978021978
-0.1934065934065934,0.10549450549450551,0.9885225885225887
-0.1347985347985348,0.06642246642246642,0.9728937728937729
-0.14065934065934066,0.11916971916971918,0.9103785103785105
-0.13284493284493284,-0.013675213675213675,1.0764346764346764
-0.11330891330891331,-0.005860805860805861,1.0021978021978022
-0.20122100122100123,0.08205128205128205,0.7755799755799756
-0.23052503052503057,-0.07228327228327229,1.0862026862026861
0.005860805860805861,0.1094017094017094,0.9846153846153847
-0.06251526251526252,0.1562881562881563,0.9807081807081806
-0.06446886446886448,0.16214896214896216,1.092063492063492
-0.0761904761904762,0.37704517704517704,0.9748473748473749
-0.14065934065934066,0.19145299145299147,1.133089133089133
-0.1347985347985348,0.23443223443223443,0.7912087912087912
-0.29694749694749695,0.16605616605616605,1.011965811965812
-0.025396825396825397,0.3203907203907204,0.9396825396825397
-0.15824175824175823,0.1347985347985348,1.0842490842490842
-0.13675213675213677,0.2813186813186813,1.0764346764346764
-0.27155067155067153,0.20317460317460317,0.9865689865689867
-0.21489621489621494,0.18754578754578755,0.8595848595848598
-0.13675213675213677,0.1562881562881563,0.9084249084249084
-0.1562881562881563,0.12893772893772895,1.0139194139194139
-0.12698412698412698,0.1308913308913309,1.0021978021978022
-0.09572649572649573,0.1934065934065934,1.0041514041514041
-0.14456654456654458,0.24420024420024422,0.9318681318681319
-0.18168498168498168,0.1347985347985348,0.9924297924297923
-0.17973137973137973,0.13675213675213677,0.9474969474969474
-0.18168498168498168,0.09963369963369964,1.011965811965812
-0.13284493284493284,0.18168498168498168,0.9357753357753358
-0.13284493284493284,0.13284493284493284,1.0315018315018316
-0.16605616605616605,0.14847374847374847,0.968986568986569
-0.08595848595848596,0.17973137973137973,0.9592185592185591
-0.0761904761904762,0.25006105006105006,0.9221001221001223
-0.24615384615384617,0.29304029304029305,1.0041514041514041
-0.12503052503052503,0.2774114774114774,0.9807081807081806
-0.11135531135531138,0.1523809523809524,1.0002442002442002
-0.11330891330891331,0.21294261294261294,0.9103785103785105
-0.07032967032967033,0.1387057387057387,0.9924297924297923
-0.06837606837606838,0.15042735042735042,0.9631257631257631
-0.0547008547008547,-0.03321123321123321,1.1409035409035408
0.025396825396825397,0.16800976800976802,0.968986568986569
-0.04297924297924298,0.21489621489621494,0.8126984126984127
-0.34383394383394383,0.08400488400488401,1.0139194139194139
-0.3457875457875458,0.10549450549450551,1.0725274725274725
-0.10549450549450551,0.20317460317460317,0.8810744810744809
-0.14065934065934066,0.25982905982905985,0.890842490842491
-0.14847374847374847,0.046886446886446886,1.1467643467643467
0.009768009768009768,0.2559218559218559,0.8927960927960927
-0.3946275946275946,0.02735042735042735,1.0725274725274725
-0.3848595848595849,0.19536019536019536,0.9338217338217338
-0.17387057387057386,0.16605616605616605,0.8888888888888888
-0.2559218559218559,0.12112332112332112,1.0256410256410255
-0.23638583638583635,0.21684981684981686,0.9181929181929182
-0.37704517704517704,0.06251526251526252,1.0471306471306472
-0.07032967032967033,0.30671550671550674,1.006105006105006
-0.03907203907203907,0.2188034188034188,0.9299145299145299
-0.13284493284493284,0.21098901098901102,0.884981684981685
-0.24420024420024422,0.13284493284493284,1.0393162393162394
-0.056654456654456654,0.21684981684981686,1.0002442002442002
-0.06056166056166056,0.24420024420024422,0.890842490842491
-0.17582417582417584,0.19926739926739928,0.9748473748473749
-0.11916971916971918,0.13284493284493284,1.0236874236874236
-0.09768009768009768,0.23443223443223443,0.8771672771672773
-0.24615384615384617,0.12503052503052503,1.006105006105006
-0.12698412698412698,0.17973137973137973,1.011965811965812
-0.15433455433455434,0.24029304029304027,0.9025641025641026
