X,Y,Z
-0.2774114774114774,0.16996336996336997,1.0803418803418803
-0.23443223443223443,0.35946275946275946,0.9572649572649574
-0.23247863247863249,0.3711843711843712,0.9865689865689867
-0.21684981684981686,0.2989010989010989,0.9865689865689867
-0.23638583638583635,0.24420024420024422,0.9318681318681319
-0.33601953601953605,0.3868131868131868,0.8361416361416362
-0.2989010989010989,0.505982905982906,0.7853479853479853
-0.31062271062271063,0.4454212454212455,0.8771672771672773
-0.3125763125763126,0.39267399267399267,0.890842490842491
-0.3086691086691087,0.42588522588522587,0.8556776556776556
-0.294993894993895,0.48058608058608054,0.845909645909646
-0.2852258852258852,0.5216117216117216,0.7951159951159951
-0.25396825396825395,0.4571428571428571,0.8654456654456655
-0.23247863247863249,0.4727716727716727,0.8634920634920634
-0.22271062271062275,0.3848595848595849,0.9181929181929182
-0.22661782661782662,0.40830280830280824,0.8967032967032967
-0.23443223443223443,0.46105006105006113,0.8107448107448108
-0.29694749694749695,0.4454212454212455,0.8341880341880342
-0.29694749694749695,0.45323565323565324,0.8556776556776556
-0.29694749694749695,0.48058608058608054,0.8244200244200244
-0.31648351648351647,0.33601953601953605,0.8869352869352869
-0.3282051282051282,0.37313797313797314,0.9103785103785105
-0.2188034188034188,0.46105006105006113,0.8771672771672773
-0.20317460317460317,0.4278388278388278,0.8341880341880342
-0.25396825396825395,0.4004884004884005,0.9162393162393161
-0.26373626373626374,0.3848595848595849,0.9533577533577534
-0.21098901098901102,0.40830280830280824,0.8986568986568987
-0.21294261294261294,0.37313797313797314,0.9045177045177045
-0.19145299145299147,0.41416361416361414,0.8068376068376069
-0.20122100122100123,0.48253968253968255,0.9494505494505494
-0.20708180708180707,0.5255189255189255,0.9181929181929182
-0.19926739926739928,0.4571428571428571,0.8830280830280829
-0.17777777777777778,0.3047619047619048,0.9240537240537242
-0.1934065934065934,0.2481074481074481,0.9631257631257631
-0.09768009768009768,0.3946275946275946,0.9162393162393161
-0.13675213675213677,0.2754578754578755,0.9221001221001223
-0.14456654456654458,0.3672771672771673,0.8967032967032967
-0.18363858363858365,0.40830280830280824,0.9435897435897437
-0.21684981684981686,0.34383394383394383,0.9240537240537242
-0.21098901098901102,0.42002442002442003,1.0236874236874236
-0.19145299145299147,0.4278388278388278,0.802930402930403
-0.26764346764346764,0.45323565323565324,0.7658119658119659
-0.3203907203907204,0.42002442002442003,0.9299145299145299
-0.29694749694749695,0.545054945054945,0.9533577533577534
-0.11721611721611722,0.4571428571428571,0.8576312576312576
-0.11135531135531138,0.3750915750915751,0.7892551892551892
-0.2910866910866911,0.35555555555555557,0.9592185592185591
-0.24224664224664225,0.40244200244200246,0.9768009768009769
-0.3028083028083028,0.36923076923076925,0.8361416361416362
-0.4297924297924299,0.30085470085470084,0.8361416361416362
-0.33406593406593404,0.35555555555555557,1.01001221001221
-0.3184371184371184,0.3868131868131868,0.8048840048840049
-0.41416361416361414,0.24420024420024422,0.8517704517704517
-0.41416361416361414,0.33601953601953605,0.9650793650793651
-0.2852258852258852,0.5528693528693529,0.7892551892551892
-0.294993894993895,0.3887667887667888,0.8556776556776556
-0.3047619047619048,0.3868131868131868,0.8673992673992674
-0.27155067155067153,0.3477411477411477,0.8888888888888888
-0.25396825396825395,0.36336996336996336,0.8791208791208792
-0.24615384615384617,0.35946275946275946,0.8439560439560441
-0.3536019536019536,0.33601953601953605,1.0041514041514041
-0.17387057387057386,0.49230769230769234,0.8166056166056165
-0.22271062271062275,0.3145299145299145,0.9025641025641026
-0.20903540903540904,0.3242979242979243,0.8654456654456655
-0.27155067155067153,0.45518925518925524,0.9299145299145299
-0.15824175824175823,0.5626373626373626,0.8713064713064713
-0.21098901098901102,0.3848595848595849,0.9045177045177045
-0.25006105006105006,0.3907203907203907,0.968986568986569
-0.23638583638583635,0.40634920634920635,0.9201465201465201
-0.21098901098901102,0.45518925518925524,0.8283272283272283
-0.2617826617826618,0.3946275946275946,0.8810744810744809
-0.2774114774114774,0.38095238095238093,0.9006105006105006
-0.3614163614163614,0.4004884004884005,0.9006105006105006
-0.35555555555555557,0.4278388278388278,0.8244200244200244
-0.3125763125763126,0.4962148962148962,0.8888888888888888
-0.30671550671550674,0.41025641025641024,0.8771672771672773
-0.337973137973138,0.4766788766788767,0.8830280830280829
-0.17387057387057386,0.591941391941392,0.8615384615384615
-0.24615384615384617,0.5020757020757021,0.6915750915750916
-0.24029304029304027,0.3750915750915751,0.9943833943833944
-0.31062271062271063,0.5684981684981685,0.9123321123321124
-0.24224664224664225,0.5821733821733822,0.7267399267399267
-0.38095238095238093,0.4903540903540903,0.7228327228327228
-0.37313797313797314,0.35946275946275946,0.9474969474969474
-0.2989010989010989,0.48253968253968255,0.9084249084249084
-0.1934065934065934,0.5938949938949939,0.8244200244200244
-0.2559218559218559,0.4454212454212455,0.9728937728937729
-0.26764346764346764,0.45518925518925524,0.9299145299145299
-0.27936507936507937,0.4590964590964591,0.7775335775335775
-0.3282051282051282,0.33992673992673994,0.845909645909646
-0.3672771672771673,0.31062271062271063,0.9123321123321124
-0.40244200244200246,0.3184371184371184,0.9904761904761904
-0.32234432234432236,0.33992673992673994,0.9299145299145299
-0.34383394383394383,0.30085470085470084,0.9787545787545786
-0.2989010989010989,0.3575091575091575,0.9318681318681319
-0.2754578754578755,0.27155067155067153,0.9455433455433454
-0.35555555555555557,0.17973137973137973,0.8791208791208792
-0.37704517704517704,0.26764346764346764,0.967032967032967
-0.3575091575091575,0.3457875457875458,0.9377289377289377
-0.3203907203907204,0.1347985347985348,0.9299145299145299
-0.43565323565323566,0.17191697191697192,0.9025641025641026
-0.3321123321123321,0.17777777777777778,0.9787545787545786
-0.3242979242979243,0.20317460317460317,0.9260073260073259
-0.4376068376068376,0.15824175824175823,1.006105006105006
-0.36336996336996336,0.16214896214896216,1.006105006105006
-0.3457875457875458,0.1641025641025641,0.9885225885225887
-0.38095238095238093,0.2559218559218559,0.8869352869352869
-0.39658119658119656,0.0800976800976801,0.9963369963369964
-0.4122100122100122,0.2617826617826618,0.9592185592185591
-0.40244200244200246,0.22075702075702072,0.9533577533577534
-0.46886446886446886,0.12893772893772895,0.9611721611721611
-0.41416361416361414,0.25396825396825395,0.9943833943833944
-0.4180708180708181,0.21098901098901102,0.967032967032967
-0.2852258852258852,0.023443223443223443,1.01001221001221
-0.27350427350427353,0.050793650793650794,1.0236874236874236
-0.2481074481074481,0.19145299145299147,0.9396825396825397
-0.40244200244200246,0.25006105006105006,0.8732600732600733
-0.3653235653235653,0.1601953601953602,1.0725274725274725
-0.42002442002442003,0.20903540903540904,1.0822954822954822
-0.3672771672771673,0.2188034188034188,0.9553113553113555
-0.44346764346764345,0.21098901098901102,0.8244200244200244
-0.5020757020757021,0.14456654456654458,0.9943833943833944
-0.46886446886446886,0.2188034188034188,1.008058608058608
-0.28913308913308916,0.26373626373626374,0.9631257631257631
-0.2695970695970696,0.28327228327228327,0.8126984126984127
-0.37704517704517704,0.0800976800976801,1.0178266178266178
-0.37704517704517704,0.26764346764346764,0.9045177045177045
-0.3868131868131868,0.20317460317460317,0.9338217338217338
-0.4512820512820513,0.1641025641025641,0.9474969474969474
-0.31648351648351647,0.3086691086691087,0.842002442002442
-0.3125763125763126,0.14065934065934066,0.8967032967032967
-0.5177045177045178,0.15433455433455434,0.968986568986569
-0.18754578754578755,0.3047619047619048,0.8380952380952381
-0.20512820512820512,0.29694749694749695,0.8830280830280829
-0.20708180708180707,0.23052503052503057,0.9045177045177045
-0.17777777777777778,0.4336996336996337,0.9787545787545786
-0.19145299145299147,0.46495726495726497,0.9162393162393161
-0.22857142857142854,0.37704517704517704,1.0354090354090355
-0.16605616605616605,0.3750915750915751,0.9260073260073259
-0.17582417582417584,0.3321123321123321,0.7111111111111111
-0.2852258852258852,0.22075702075702072,0.8830280830280829
-0.3145299145299145,0.378998778998779,0.9474969474969474
-0.3496947496947497,0.2481074481074481,0.9455433455433454
-0.3516483516483517,0.2852258852258852,0.9338217338217338
-0.24029304029304027,0.3477411477411477,0.7833943833943834
-0.28717948717948716,0.26373626373626374,0.9279609279609279
-0.2813186813186813,0.2481074481074481,1.0021978021978022
-0.26764346764346764,0.3907203907203907,0.9572649572649574
-0.17973137973137973,0.27350427350427353,0.8771672771672773
-0.252014652014652,0.41025641025641024,1.0315018315018316
-0.16996336996336997,0.5020757020757021,1.1233211233211233
-0.17777777777777778,0.3282051282051282,1.133089133089133
-0.029304029304029304,0.5528693528693529,1.0021978021978022
-0.029304029304029304,0.36923076923076925,0.6974358974358974
-0.14065934065934066,0.25396825396825395,0.67008547008547
-0.08986568986568987,0.4278388278388278,0.8615384615384615
-0.09768009768009768,0.40244200244200246,1.1213675213675214
-0.03711843711843712,0.4747252747252747,1.0334554334554336
-0.17191697191697192,0.33406593406593404,0.8498168498168497
-0.17387057387057386,0.25982905982905985,0.9357753357753358
-0.12893772893772895,0.4395604395604396,0.9943833943833944
-0.09572649572649573,0.3536019536019536,0.7072039072039072
-0.24029304029304027,0.2754578754578755,0.8478632478632477
-0.22466422466422467,0.42002442002442003,0.9768009768009769
-0.007814407814407814,0.22857142857142854,0.9904761904761904
-0.14652014652014653,0.3184371184371184,0.7326007326007326
-0.15433455433455434,0.21098901098901102,0.9807081807081806
-0.1523809523809524,0.45518925518925524,1.1545787545787545
-0.14456654456654458,0.39267399267399267,0.8380952380952381
-0.32625152625152626,0.1855921855921856,0.6446886446886447
-0.337973137973138,0.3086691086691087,0.9377289377289377
-0.25982905982905985,0.4043956043956044,0.9396825396825397
-0.2578754578754579,0.26764346764346764,0.9826617826617826
-0.23638583638583635,0.2695970695970696,0.8615384615384615
-0.3145299145299145,0.23443223443223443,0.8537240537240537
-0.5118437118437118,0.3516483516483517,0.9514041514041514
-0.2813186813186813,0.4571428571428571,0.9943833943833944
-0.24224664224664225,0.3028083028083028,0.8771672771672773
-0.2617826617826618,0.252014652014652,0.7716727716727717
-0.26373626373626374,0.17973137973137973,0.8537240537240537
-0.3848595848595849,0.30085470085470084,0.9650793650793651
-0.2559218559218559,0.33406593406593404,1.0666666666666667
-0.056654456654456654,0.46495726495726497,0.8341880341880342
-0.15042735042735042,0.22857142857142854,0.8283272283272283
-0.1601953601953602,0.2695970695970696,1.01001221001221
-0.23052503052503057,0.46105006105006113,1.0803418803418803
-0.21489621489621494,0.33601953601953605,0.8947496947496947
-0.2617826617826618,0.22466422466422467,0.7423687423687424
-0.27936507936507937,0.3028083028083028,0.7853479853479853
-0.37704517704517704,0.22271062271062275,1.133089133089133
-0.06837606837606838,0.4590964590964591,0.9826617826617826
-0.07032967032967033,0.3145299145299145,0.6935286935286935
-0.38290598290598293,0.13284493284493284,0.9006105006105006
-0.42197802197802203,0.3321123321123321,1.0354090354090355
-0.2813186813186813,0.3672771672771673,0.9982905982905983
-0.17191697191697192,0.39267399267399267,0.8205128205128205
-0.3672771672771673,0.21294261294261294,0.9650793650793651
